id,name,code
4771,Kolkata,23
4772,Meerut,29
4773,Jaipur,18
4774,Chennai,8
4775,Bhopal,7
4776,Thane,46
4777,Nagpur,33
4778,Kalyan,19
4779,Ghaziabad,13
4780,Patna,38
4781,Srinagar,44
4782,Patna,38
4783,Rajkot,40
4784,Surat,45
4785,Vasai-Virar,50
4786,Nashik,37
4787,Thane,46
4788,Patna,38
4789,Kolkata,23
4790,Mumbai,32
4791,Jaipur,18
4792,Vasai-Virar,50
4793,Srinagar,44
4794,Kalyan,19
4795,Nashik,37
4796,Kalyan,19
4797,Kanpur,20
4798,Varanasi,49
4799,Hyderabad,16
4800,Kolkata,23
4801,Ahmedabad,4
4802,Thane,46
4803,Srinagar,44
4804,Agra,3
4805,Ludhiana,25
4806,Meerut,29
4807,Pune,39
4808,Kolkata,23
4809,Ludhiana,25
4810,Hyderabad,16
4811,Hyderabad,16
4812,Srinagar,44
4813,Rajkot,40
4814,Srinagar,44
4815,Varanasi,49
4816,Kalyan,19
4817,Delhi,10
4818,Bangalore,5
4819,Srinagar,44
4820,Hyderabad,16
4821,Agra,3
4822,Nashik,37
4823,Jaipur,18
4824,Jaipur,18
4825,Ahmedabad,4
4826,Hyderabad,16
4827,Agra,3
4828,Jaipur,18
4829,Chennai,8
4830,Surat,45
4831,Srinagar,44
4832,Nagpur,33
4833,Bangalore,5
4834,Bhopal,7
4835,Pune,39
4836,Kalyan,19
4837,Kanpur,20
4838,Vasai-Virar,50
4839,Patna,38
4840,Srinagar,44
4841,Kanpur,20
4842,Varanasi,49
4843,Lucknow,24
4844,Vasai-Virar,50
4845,Bangalore,5
4846,Surat,45
4847,Faridabad,11
4848,Bhopal,7
4849,Ghaziabad,13
4850,Meerut,29
4851,Vadodara,48
4852,Nagpur,33
4853,Nashik,37
4854,Agra,3
4855,Thane,46
4856,Faridabad,11
4857,Vasai-Virar,50
4858,Rajkot,40
4859,Indore,17
4860,Kolkata,23
4861,Delhi,10
4862,Kolkata,23
4863,Visakhapatnam,51
4864,Bangalore,5
4865,Jaipur,18
4866,Meerut,29
4867,Bangalore,5
4868,Indore,17
4869,Visakhapatnam,51
4870,Lucknow,24
4871,Indore,17
4872,Lucknow,24
4873,Hyderabad,16
4874,Vasai-Virar,50
4875,Bhopal,7
4876,Varanasi,49
4877,Jaipur,18
4878,Lucknow,24
4879,Bangalore,5
4880,Jaipur,18
4881,Jaipur,18
4882,Rajkot,40
4883,Agra,3
4884,Agra,3
4885,Agra,3
4886,Varanasi,49
4887,Jaipur,18
4888,Delhi,10
4889,Delhi,10
4890,Bhopal,7
4891,Pune,39
4892,Rajkot,40
4893,Kolkata,23
4894,Vasai-Virar,50
4895,Ghaziabad,13
4896,Ludhiana,25
4897,Rajkot,40
4898,Lucknow,24
4899,Mumbai,32
4900,Nagpur,33
4901,Srinagar,44
4902,Indore,17
4903,Kalyan,19
4904,Varanasi,49
4905,Ludhiana,25
4906,Chennai,8
4907,Kalyan,19
4908,Thane,46
4909,Kanpur,20
4910,Agra,3
4911,Kanpur,20
4912,Ludhiana,25
4913,Vasai-Virar,50
4914,Ghaziabad,13
4915,Visakhapatnam,51
4916,Agra,3
4917,Thane,46
4918,Nashik,37
4919,Kalyan,19
4920,Bhopal,7
4921,Mumbai,32
4922,Visakhapatnam,51
4923,Lucknow,24
4924,Agra,3
4925,Indore,17
4926,Kalyan,19
4927,Mumbai,32
4928,Varanasi,49
4929,Delhi,10
4930,Srinagar,44
4931,Kalyan,19
4932,Visakhapatnam,51
4933,Bangalore,5
4934,Kolkata,23
4935,Visakhapatnam,51
4936,Delhi,10
4937,Srinagar,44
4938,Pune,39
4939,Meerut,29
4940,Nagpur,33
4941,Srinagar,44
4942,Srinagar,44
4943,Bhopal,7
4944,Thane,46
4945,Delhi,10
4946,Surat,45
4947,Ghaziabad,13
4948,Patna,38
4949,Kalyan,19
4950,Surat,45
4951,Surat,45
4952,Srinagar,44
4953,Hyderabad,16
4954,Kalyan,19
4955,Agra,3
4956,Surat,45
4957,Ludhiana,25
4958,Kalyan,19
4959,Pune,39
4960,Chennai,8
4961,Visakhapatnam,51
4962,Srinagar,44
4963,Ghaziabad,13
4964,Kalyan,19
4965,Bhopal,7
4966,Mumbai,32
4967,Vadodara,48
4968,Lucknow,24
4969,Meerut,29
4970,Jaipur,18
4971,Vasai-Virar,50
4972,Chennai,8
4973,Thane,46
4974,Kanpur,20
4975,Mumbai,32
4976,Visakhapatnam,51
4977,Lucknow,24
4978,Kanpur,20
4979,Chennai,8
4980,Bangalore,5
4981,Delhi,10
4982,Bangalore,5
4983,Lucknow,24
4984,Varanasi,49
4985,Kolkata,23
4986,Chennai,8
4987,Jaipur,18
4988,Chennai,8
4989,Bangalore,5
4990,Bhopal,7
4991,Hyderabad,16
4992,Surat,45
4993,Delhi,10
4994,Kalyan,19
4995,Bangalore,5
4996,Meerut,29
4997,Agra,3
4998,Kalyan,19
4999,Lucknow,24
5000,Chennai,8
5001,Patna,38
5002,Nashik,37
5003,Jaipur,18
5004,Surat,45
5005,Mumbai,32
5006,Jaipur,18
5007,Srinagar,44
5008,Kolkata,23
5009,Varanasi,49
5010,Vadodara,48
5011,Chennai,8
5012,Bhopal,7
5013,Ludhiana,25
5014,Vadodara,48
5015,Ahmedabad,4
5016,Kalyan,19
5017,Ahmedabad,4
5018,Thane,46
5019,Vasai-Virar,50
5020,Jaipur,18
5021,Hyderabad,16
5022,Vasai-Virar,50
5023,Hyderabad,16
5024,Kalyan,19
5025,Patna,38
5026,Ahmedabad,4
5027,Pune,39
5028,Patna,38
5029,Mumbai,32
5030,Meerut,29
5031,Ghaziabad,13
5032,Mumbai,32
5033,Mumbai,32
5034,Lucknow,24
5035,Visakhapatnam,51
5036,Mumbai,32
5037,Bangalore,5
5038,Vasai-Virar,50
5039,Jaipur,18
5040,Kalyan,19
5041,Kalyan,19
5042,Kolkata,23
5043,Kolkata,23
5044,Vasai-Virar,50
5045,Bhopal,7
5046,Mumbai,32
5047,Vadodara,48
5048,Varanasi,49
5049,Ludhiana,25
5050,Nashik,37
5051,Thane,46
5052,Faridabad,11
5053,Jaipur,18
5054,Vadodara,48
5055,Kalyan,19
5056,Ghaziabad,13
5057,Surat,45
5058,Pune,39
5059,Delhi,10
5060,Kolkata,23
5061,Jaipur,18
5062,Jaipur,18
5063,Kalyan,19
5064,Srinagar,44
5065,Nagpur,33
5066,Lucknow,24
5067,Thane,46
5068,Varanasi,49
5069,Meerut,29
5070,Varanasi,49
5071,Rajkot,40
5072,Visakhapatnam,51
5073,Lucknow,24
5074,Patna,38
5075,Nagpur,33
5076,Patna,38
5077,Kalyan,19
5078,Delhi,10
5079,Jaipur,18
5080,Visakhapatnam,51
5081,Nagpur,33
5082,Agra,3
5083,Srinagar,44
5084,Kalyan,19
5085,Patna,38
5086,Mumbai,32
5087,Nashik,37
5088,Thane,46
5089,Nashik,37
5090,Ahmedabad,4
5091,Faridabad,11
5092,Delhi,10
5093,Ludhiana,25
5094,Lucknow,24
5095,Ahmedabad,4
5096,Ghaziabad,13
5097,Jaipur,18
5098,Ludhiana,25
5099,Rajkot,40
5100,Srinagar,44
5101,Surat,45
5102,Bhopal,7
5103,Meerut,29
5104,Delhi,10
5105,Visakhapatnam,51
5106,Srinagar,44
5107,Pune,39
5108,Kanpur,20
5109,Lucknow,24
5110,Delhi,10
5111,Delhi,10
5112,Varanasi,49
5113,Srinagar,44
5114,Varanasi,49
5115,Agra,3
5116,Surat,45
5117,Vasai-Virar,50
5118,Lucknow,24
5119,Vadodara,48
5120,Hyderabad,16
5121,Rajkot,40
5122,Surat,45
5123,Surat,45
5124,Kolkata,23
5125,Hyderabad,16
5126,Nagpur,33
5127,Kalyan,19
5128,Indore,17
5129,Thane,46
5130,Vasai-Virar,50
5131,Surat,45
5132,Mumbai,32
5133,Ahmedabad,4
5134,Hyderabad,16
5135,Faridabad,11
5136,Vasai-Virar,50
5137,Bhopal,7
5138,Surat,45
5139,Srinagar,44
5140,Lucknow,24
5141,Vasai-Virar,50
5142,Kolkata,23
5143,Patna,38
5144,Bhopal,7
5145,Kolkata,23
5146,Ludhiana,25
5147,Visakhapatnam,51
5148,Visakhapatnam,51
5149,Kalyan,19
5150,Delhi,10
5151,Bangalore,5
5152,Visakhapatnam,51
5153,Meerut,29
5154,Surat,45
5155,Lucknow,24
5156,Bangalore,5
5157,Varanasi,49
5158,Mumbai,32
5159,Visakhapatnam,51
5160,Hyderabad,16
5161,Chennai,8
5162,Indore,17
5163,Patna,38
5164,Mumbai,32
5165,Delhi,10
5166,Indore,17
5167,Srinagar,44
5168,Vadodara,48
5169,Nagpur,33
5170,Indore,17
5171,Hyderabad,16
5172,Indore,17
5173,Surat,45
5174,Pune,39
5175,Ludhiana,25
5176,Thane,46
5177,Thane,46
5178,Vadodara,48
5179,Hyderabad,16
5180,Ahmedabad,4
5181,Agra,3
5182,Hyderabad,16
5183,Hyderabad,16
5184,Patna,38
5185,Varanasi,49
5186,Jaipur,18
5187,Vasai-Virar,50
5188,Nagpur,33
5189,Thane,46
5190,Jaipur,18
5191,Nagpur,33
5192,Jaipur,18
5193,Rajkot,40
5194,Delhi,10
5195,Ludhiana,25
5196,Ghaziabad,13
5197,Mumbai,32
5198,Pune,39
5199,Bhopal,7
5200,Visakhapatnam,51
5201,Mumbai,32
5202,Kalyan,19
5203,Ghaziabad,13
5204,Mumbai,32
5205,Srinagar,44
5206,Ahmedabad,4
5207,Chennai,8
5208,Pune,39
5209,Bhopal,7
5210,Meerut,29
5211,Lucknow,24
5212,Hyderabad,16
5213,Kolkata,23
5214,Vasai-Virar,50
5215,Jaipur,18
5216,Agra,3
5217,Rajkot,40
5218,Mumbai,32
5219,Patna,38
5220,Srinagar,44
5221,Hyderabad,16
5222,Srinagar,44
5223,Ghaziabad,13
5224,Kolkata,23
5225,Kolkata,23
5226,Agra,3
5227,Patna,38
5228,Jaipur,18
5229,Pune,39
5230,Agra,3
5231,Nagpur,33
5232,Hyderabad,16
5233,Kanpur,20
5234,Kalyan,19
5235,Patna,38
5236,Thane,46
5237,Srinagar,44
5238,Bhopal,7
5239,Ghaziabad,13
5240,Meerut,29
5241,Lucknow,24
5242,Chennai,8
5243,Hyderabad,16
5244,Thane,46
5245,Nashik,37
5246,Hyderabad,16
5247,Delhi,10
5248,Ahmedabad,4
5249,Kalyan,19
5250,Vasai-Virar,50
5251,Varanasi,49
5252,Pune,39
5253,Surat,45
5254,Surat,45
5255,Patna,38
5256,Bangalore,5
5257,Indore,17
5258,Pune,39
5259,Kanpur,20
5260,Jaipur,18
5261,Rajkot,40
5262,Kanpur,20
5263,Bhopal,7
5264,Rajkot,40
5265,Patna,38
5266,Pune,39
5267,Chennai,8
5268,Ludhiana,25
5269,Varanasi,49
5270,Ahmedabad,4
5271,Thane,46
5272,Vasai-Virar,50
5273,Chennai,8
5274,Delhi,10
5275,Lucknow,24
5276,Ludhiana,25
5277,Varanasi,49
5278,Meerut,29
5279,Ludhiana,25
5280,Thane,46
5281,Nagpur,33
5282,Bangalore,5
5283,Thane,46
5284,Faridabad,11
5285,Agra,3
5286,Vasai-Virar,50
5287,Meerut,29
5288,Vadodara,48
5289,Patna,38
5290,Lucknow,24
5291,Jaipur,18
5292,Nashik,37
5293,Thane,46
5294,Ghaziabad,13
5295,Kolkata,23
5296,Nagpur,33
5297,Nagpur,33
5298,Thane,46
5299,Ludhiana,25
5300,Srinagar,44
5301,Surat,45
5302,Patna,38
5303,Chennai,8
5304,Ludhiana,25
5305,Kalyan,19
5306,Rajkot,40
5307,Surat,45
5308,Rajkot,40
5309,Rajkot,40
5310,Visakhapatnam,51
5311,Indore,17
5312,Faridabad,11
5313,Jaipur,18
5314,Meerut,29
5315,Surat,45
5316,Nagpur,33
5317,Delhi,10
5318,Bangalore,5
5319,Kolkata,23
5320,Lucknow,24
5321,Indore,17
5322,Thane,46
5323,Patna,38
5324,Bangalore,5
5325,Faridabad,11
5326,Vadodara,48
5327,Thane,46
5328,Surat,45
5329,Patna,38
5330,Bhopal,7
5331,Kolkata,23
5332,Lucknow,24
5333,Indore,17
5334,Jaipur,18
5335,Surat,45
5336,Varanasi,49
5337,Visakhapatnam,51
5338,Visakhapatnam,51
5339,Chennai,8
5340,Meerut,29
5341,Pune,39
5342,Mumbai,32
5343,Vasai-Virar,50
5344,Patna,38
5345,Vasai-Virar,50
5346,Patna,38
5347,Thane,46
5348,Nashik,37
5349,Ghaziabad,13
5350,Kalyan,19
5351,Lucknow,24
5352,Bangalore,5
5353,Surat,45
5354,Bangalore,5
5355,Faridabad,11
5356,Faridabad,11
5357,Srinagar,44
5358,Ahmedabad,4
5359,Nashik,37
5360,Jaipur,18
5361,Thane,46
5362,Kalyan,19
5363,Surat,45
5364,Patna,38
5365,Agra,3
5366,Ahmedabad,4
5367,Varanasi,49
5368,Bangalore,5
5369,Ahmedabad,4
5370,Delhi,10
5371,Indore,17
5372,Varanasi,49
5373,Vadodara,48
5374,Jaipur,18
5375,Kolkata,23
5376,Meerut,29
5377,Jaipur,18
5378,Bhopal,7
5379,Jaipur,18
5380,Bhopal,7
5381,Visakhapatnam,51
5382,Ghaziabad,13
5383,Faridabad,11
5384,Indore,17
5385,Bhopal,7
5386,Lucknow,24
5387,Agra,3
5388,Thane,46
5389,Mumbai,32
5390,Mumbai,32
5391,Mumbai,32
5392,Meerut,29
5393,Jaipur,18
5394,Kalyan,19
5395,Bhopal,7
5396,Bangalore,5
5397,Patna,38
5398,Nagpur,33
5399,Vasai-Virar,50
5400,Visakhapatnam,51
5401,Indore,17
5402,Mumbai,32
5403,Kalyan,19
5404,Varanasi,49
5405,Agra,3
5406,Thane,46
5407,Nashik,37
5408,Vasai-Virar,50
5409,Kalyan,19
5410,Srinagar,44
5411,Kolkata,23
5412,Rajkot,40
5413,Bhopal,7
5414,Lucknow,24
5415,Kanpur,20
5416,Delhi,10
5417,Agra,3
5418,Visakhapatnam,51
5419,Faridabad,11
5420,Bhopal,7
5421,Bhopal,7
5422,Srinagar,44
5423,Hyderabad,16
5424,Indore,17
5425,Vasai-Virar,50
5426,Srinagar,44
5427,Kalyan,19
5428,Meerut,29
5429,Patna,38
5430,Surat,45
5431,Thane,46
5432,Bangalore,5
5433,Visakhapatnam,51
5434,Bhopal,7
5435,Agra,3
5436,Jaipur,18
5437,Kalyan,19
5438,Kalyan,19
5439,Pune,39
5440,Kalyan,19
5441,Bhopal,7
5442,Srinagar,44
5443,Surat,45
5444,Rajkot,40
5445,Ghaziabad,13
5446,Bhopal,7
5447,Meerut,29
5448,Chennai,8
5449,Thane,46
5450,Ghaziabad,13
5451,Srinagar,44
5452,Chennai,8
5453,Ghaziabad,13
5454,Jaipur,18
5455,Ghaziabad,13
5456,Nashik,37
5457,Indore,17
5458,Rajkot,40
5459,Hyderabad,16
5460,Visakhapatnam,51
5461,Meerut,29
5462,Kolkata,23
5463,Thane,46
5464,Chennai,8
5465,Bangalore,5
5466,Hyderabad,16
5467,Delhi,10
5468,Srinagar,44
5469,Ludhiana,25
5470,Visakhapatnam,51
5471,Surat,45
5472,Faridabad,11
5473,Kalyan,19
5474,Jaipur,18
5475,Chennai,8
5476,Ahmedabad,4
5477,Hyderabad,16
5478,Bhopal,7
5479,Meerut,29
5480,Kolkata,23
5481,Ghaziabad,13
5482,Kalyan,19
5483,Surat,45
5484,Visakhapatnam,51
5485,Bhopal,7
5486,Delhi,10
5487,Patna,38
5488,Bhopal,7
5489,Nashik,37
5490,Thane,46
5491,Mumbai,32
5492,Kalyan,19
5493,Delhi,10
5494,Kanpur,20
5495,Srinagar,44
5496,Lucknow,24
5497,Ghaziabad,13
5498,Rajkot,40
5499,Ahmedabad,4
5500,Nashik,37
5501,Kalyan,19
5502,Rajkot,40
5503,Mumbai,32
5504,Vadodara,48
5505,Jaipur,18
5506,Visakhapatnam,51
5507,Ahmedabad,4
5508,Kolkata,23
5509,Rajkot,40
5510,Meerut,29
5511,Srinagar,44
5512,Kolkata,23
5513,Patna,38
5514,Lucknow,24
5515,Indore,17
5516,Jaipur,18
5517,Varanasi,49
5518,Lucknow,24
5519,Rajkot,40
5520,Kalyan,19
5521,Visakhapatnam,51
5522,Pune,39
5523,Vasai-Virar,50
5524,Nagpur,33
5525,Thane,46
5526,Delhi,10
5527,Kanpur,20
5528,Jaipur,18
5529,Kolkata,23
5530,Vadodara,48
5531,Lucknow,24
5532,Vadodara,48
5533,Bhopal,7
5534,Vadodara,48
5535,Visakhapatnam,51
5536,Rajkot,40
5537,Srinagar,44
5538,Bhopal,7
5539,Surat,45
5540,Kanpur,20
5541,Bangalore,5
5542,Agra,3
5543,Pune,39
5544,Vadodara,48
5545,Indore,17
5546,Vasai-Virar,50
5547,Srinagar,44
5548,Thane,46
5549,Jaipur,18
5550,Bhopal,7
5551,Rajkot,40
5552,Rajkot,40
5553,Nashik,37
5554,Thane,46
5555,Ghaziabad,13
5556,Thane,46
5557,Ludhiana,25
5558,Vasai-Virar,50
5559,Kalyan,19
5560,Srinagar,44
5561,Ludhiana,25
5562,Kalyan,19
5563,Patna,38
5564,Ghaziabad,13
5565,Thane,46
5566,Nashik,37
5567,Kolkata,23
5568,Ahmedabad,4
5569,Faridabad,11
5570,Vasai-Virar,50
5571,Thane,46
5572,Lucknow,24
5573,Hyderabad,16
5574,Kanpur,20
5575,Kolkata,23
5576,Pune,39
5577,Hyderabad,16
5578,Vasai-Virar,50
5579,Varanasi,49
5580,Ahmedabad,4
5581,Mumbai,32
5582,Pune,39
5583,Chennai,8
5584,Ludhiana,25
5585,Mumbai,32
5586,Delhi,10
5587,Patna,38
5588,Jaipur,18
5589,Faridabad,11
5590,Ludhiana,25
5591,Ludhiana,25
5592,Kalyan,19
5593,Kolkata,23
5594,Patna,38
5595,Ahmedabad,4
5596,Jaipur,18
5597,Ahmedabad,4
5598,Meerut,29
5599,Vasai-Virar,50
5600,Faridabad,11
5601,Hyderabad,16
5602,Agra,3
5603,Nagpur,33
5604,Visakhapatnam,51
5605,Ludhiana,25
5606,Nashik,37
5607,Srinagar,44
5608,Chennai,8
5609,Kanpur,20
5610,Ludhiana,25
5611,Pune,39
5612,Ahmedabad,4
5613,Mumbai,32
5614,Visakhapatnam,51
5615,Srinagar,44
5616,Mumbai,32
5617,Srinagar,44
5618,Surat,45
5619,Varanasi,49
5620,Thane,46
5621,Kalyan,19
5622,Nagpur,33
5623,Pune,39
5624,Vadodara,48
5625,Kalyan,19
5626,Vadodara,48
5627,Kalyan,19
5628,Kalyan,19
5629,Visakhapatnam,51
5630,Meerut,29
5631,Lucknow,24
5632,Agra,3
5633,Nashik,37
5634,Delhi,10
5635,Surat,45
5636,Meerut,29
5637,Mumbai,32
5638,Varanasi,49
5639,Jaipur,18
5640,Lucknow,24
5641,Patna,38
5642,Bangalore,5
5643,Kalyan,19
5644,Chennai,8
5645,Bangalore,5
5646,Meerut,29
5647,Ludhiana,25
5648,Kalyan,19
5649,Varanasi,49
5650,Vadodara,48
5651,Meerut,29
5652,Ghaziabad,13
5653,Meerut,29
5654,Srinagar,44
5655,Vasai-Virar,50
5656,Vadodara,48
5657,Hyderabad,16
5658,Vasai-Virar,50
5659,Kalyan,19
5660,Patna,38
5661,Ahmedabad,4
5662,Srinagar,44
5663,Bangalore,5
5664,Agra,3
5665,Mumbai,32
5666,Visakhapatnam,51
5667,Surat,45
5668,Ahmedabad,4
5669,Varanasi,49
5670,Vasai-Virar,50
5671,Ahmedabad,4
5672,Meerut,29
5673,Hyderabad,16
5674,Patna,38
5675,Faridabad,11
5676,Jaipur,18
5677,Bhopal,7
5678,Delhi,10
5679,Agra,3
5680,Pune,39
5681,Agra,3
5682,Ahmedabad,4
5683,Kolkata,23
5684,Meerut,29
5685,Chennai,8
5686,Ahmedabad,4
5687,Vasai-Virar,50
5688,Vadodara,48
5689,Bangalore,5
5690,Agra,3
5691,Faridabad,11
5692,Lucknow,24
5693,Thane,46
5694,Bangalore,5
5695,Agra,3
5696,Varanasi,49
5697,M.Tech,27
5698,Mumbai,32
5699,Srinagar,44
5700,Jaipur,18
5701,Lucknow,24
5702,Delhi,10
5703,Bangalore,5
5704,Lucknow,24
5705,Faridabad,11
5706,Kalyan,19
5707,Visakhapatnam,51
5708,Jaipur,18
5709,Visakhapatnam,51
5710,Bangalore,5
5711,Mumbai,32
5712,Visakhapatnam,51
5713,Ghaziabad,13
5714,Kalyan,19
5715,Thane,46
5716,Hyderabad,16
5717,Vadodara,48
5718,Jaipur,18
5719,Chennai,8
5720,Nashik,37
5721,Agra,3
5722,Vadodara,48
5723,Bhopal,7
5724,Rajkot,40
5725,Chennai,8
5726,Patna,38
5727,Ludhiana,25
5728,Faridabad,11
5729,Visakhapatnam,51
5730,Srinagar,44
5731,Agra,3
5732,Ludhiana,25
5733,Nagpur,33
5734,Indore,17
5735,Kalyan,19
5736,Meerut,29
5737,Vadodara,48
5738,Thane,46
5739,Ludhiana,25
5740,Indore,17
5741,Lucknow,24
5742,Faridabad,11
5743,Vasai-Virar,50
5744,Agra,3
5745,Chennai,8
5746,Patna,38
5747,Visakhapatnam,51
5748,Bhavna,6
5749,Meerut,29
5750,Pune,39
5751,Kolkata,23
5752,Meerut,29
5753,Kalyan,19
5754,Lucknow,24
5755,Visakhapatnam,51
5756,Varanasi,49
5757,Pune,39
5758,Nagpur,33
5759,Rajkot,40
5760,Srinagar,44
5761,Nashik,37
5762,Kolkata,23
5763,Agra,3
5764,Jaipur,18
5765,Kalyan,19
5766,Varanasi,49
5767,Jaipur,18
5768,Mumbai,32
5769,Pune,39
5770,Ahmedabad,4
5771,Nagpur,33
5772,Varanasi,49
5773,Patna,38
5774,Jaipur,18
5775,Agra,3
5776,Ahmedabad,4
5777,Kalyan,19
5778,Agra,3
5779,Delhi,10
5780,Varanasi,49
5781,Varanasi,49
5782,Kanpur,20
5783,Chennai,8
5784,Patna,38
5785,Kolkata,23
5786,Mumbai,32
5787,Bhopal,7
5788,Ludhiana,25
5789,Vasai-Virar,50
5790,Thane,46
5791,Kanpur,20
5792,Pune,39
5793,Kalyan,19
5794,Mumbai,32
5795,Pune,39
5796,Agra,3
5797,Jaipur,18
5798,Ghaziabad,13
5799,Vasai-Virar,50
5800,Delhi,10
5801,Srinagar,44
5802,Lucknow,24
5803,Indore,17
5804,Varanasi,49
5805,Kalyan,19
5806,Delhi,10
5807,Bangalore,5
5808,Hyderabad,16
5809,Indore,17
5810,Jaipur,18
5811,Kalyan,19
5812,Vasai-Virar,50
5813,Kolkata,23
5814,Rajkot,40
5815,Jaipur,18
5816,Bangalore,5
5817,Hyderabad,16
5818,Agra,3
5819,Faridabad,11
5820,Vadodara,48
5821,Hyderabad,16
5822,Ahmedabad,4
5823,Delhi,10
5824,Thane,46
5825,Kalyan,19
5826,Agra,3
5827,Vasai-Virar,50
5828,Kalyan,19
5829,Pune,39
5830,Hyderabad,16
5831,Chennai,8
5832,Kanpur,20
5833,Mumbai,32
5834,Chennai,8
5835,Hyderabad,16
5836,Visakhapatnam,51
5837,Mumbai,32
5838,Vadodara,48
5839,Thane,46
5840,Bhopal,7
5841,Lucknow,24
5842,Delhi,10
5843,Agra,3
5844,Kanpur,20
5845,Lucknow,24
5846,Surat,45
5847,Srinagar,44
5848,Surat,45
5849,Vadodara,48
5850,Mumbai,32
5851,Nagpur,33
5852,Ahmedabad,4
5853,Vasai-Virar,50
5854,Agra,3
5855,Vasai-Virar,50
5856,Kalyan,19
5857,Srinagar,44
5858,Vadodara,48
5859,Nagpur,33
5860,Vadodara,48
5861,Hyderabad,16
5862,Srinagar,44
5863,Nagpur,33
5864,Lucknow,24
5865,Chennai,8
5866,Visakhapatnam,51
5867,Delhi,10
5868,Jaipur,18
5869,Hyderabad,16
5870,Mumbai,32
5871,Hyderabad,16
5872,Rajkot,40
5873,Mumbai,32
5874,Ludhiana,25
5875,Vadodara,48
5876,Ahmedabad,4
5877,Kolkata,23
5878,Faridabad,11
5879,Mumbai,32
5880,Chennai,8
5881,Kanpur,20
5882,Lucknow,24
5883,Bhopal,7
5884,Bhopal,7
5885,Lucknow,24
5886,Bhopal,7
5887,Nashik,37
5888,Vadodara,48
5889,Agra,3
5890,Chennai,8
5891,Ludhiana,25
5892,Surat,45
5893,Lucknow,24
5894,Kanpur,20
5895,Delhi,10
5896,Agra,3
5897,Vasai-Virar,50
5898,Jaipur,18
5899,Varanasi,49
5900,Ahmedabad,4
5901,Visakhapatnam,51
5902,Varanasi,49
5903,Surat,45
5904,Ahmedabad,4
5905,Pune,39
5906,Chennai,8
5907,Bhopal,7
5908,Indore,17
5909,Surat,45
5910,Chennai,8
5911,Mumbai,32
5912,Ahmedabad,4
5913,Kolkata,23
5914,Pune,39
5915,Meerut,29
5916,Varanasi,49
5917,Ahmedabad,4
5918,Pune,39
5919,Meerut,29
5920,Kalyan,19
5921,Varanasi,49
5922,Hyderabad,16
5923,Indore,17
5924,Patna,38
5925,Pune,39
5926,Faridabad,11
5927,Agra,3
5928,Agra,3
5929,Agra,3
5930,Nagpur,33
5931,Chennai,8
5932,Vasai-Virar,50
5933,Surat,45
5934,Delhi,10
5935,Kalyan,19
5936,Delhi,10
5937,Jaipur,18
5938,Kalyan,19
5939,Hyderabad,16
5940,Visakhapatnam,51
5941,Varanasi,49
5942,Vasai-Virar,50
5943,Nashik,37
5944,Agra,3
5945,Jaipur,18
5946,Kalyan,19
5947,Vasai-Virar,50
5948,Bangalore,5
5949,Visakhapatnam,51
5950,Varanasi,49
5951,Patna,38
5952,Surat,45
5953,Indore,17
5954,Nagpur,33
5955,Bangalore,5
5956,Surat,45
5957,Kalyan,19
5958,Visakhapatnam,51
5959,Faridabad,11
5960,Jaipur,18
5961,Delhi,10
5962,Jaipur,18
5963,Lucknow,24
5964,Chennai,8
5965,Thane,46
5966,Lucknow,24
5967,Hyderabad,16
5968,Vasai-Virar,50
5969,Visakhapatnam,51
5970,Indore,17
5971,Srinagar,44
5972,Srinagar,44
5973,Lucknow,24
5974,Vasai-Virar,50
5975,Meerut,29
5976,Lucknow,24
5977,Hyderabad,16
5978,Pune,39
5979,Ludhiana,25
5980,Chennai,8
5981,Indore,17
5982,Nashik,37
5983,Kalyan,19
5984,Visakhapatnam,51
5985,Delhi,10
5986,Kalyan,19
5987,Jaipur,18
5988,Kalyan,19
5989,Chennai,8
5990,Rajkot,40
5991,Bhopal,7
5992,Ghaziabad,13
5993,Meerut,29
5994,Visakhapatnam,51
5995,Vadodara,48
5996,Agra,3
5997,Surat,45
5998,Varanasi,49
5999,Jaipur,18
6000,Varanasi,49
6001,Agra,3
6002,Mumbai,32
6003,Hyderabad,16
6004,Chennai,8
6005,Varanasi,49
6006,Thane,46
6007,Visakhapatnam,51
6008,Hyderabad,16
6009,Nashik,37
6010,'Less Delhi',0
6011,Rajkot,40
6012,Bangalore,5
6013,Rajkot,40
6014,Chennai,8
6015,Visakhapatnam,51
6016,Thane,46
6017,Pune,39
6018,Kalyan,19
6019,Mumbai,32
6020,Vadodara,48
6021,Agra,3
6022,Bangalore,5
6023,Thane,46
6024,Thane,46
6025,Srinagar,44
6026,Hyderabad,16
6027,Vadodara,48
6028,Jaipur,18
6029,Hyderabad,16
6030,Ahmedabad,4
6031,Bhopal,7
6032,Chennai,8
6033,Bhopal,7
6034,Bhopal,7
6035,Thane,46
6036,Rajkot,40
6037,Kalyan,19
6038,Ahmedabad,4
6039,Kalyan,19
6040,Ludhiana,25
6041,Ludhiana,25
6042,Kolkata,23
6043,Jaipur,18
6044,Jaipur,18
6045,Ghaziabad,13
6046,Thane,46
6047,Kanpur,20
6048,Mumbai,32
6049,Visakhapatnam,51
6050,Bangalore,5
6051,Kolkata,23
6052,Mumbai,32
6053,Nashik,37
6054,Lucknow,24
